client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192628.mp3	Setelah selesai dipakai, Komputer harap dimatikan.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192637.mp3	Dia tinggal di hutan seorang diri.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192639.mp3	Apakah kamu gila?	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192651.mp3	Hati-hati jangan salah jalan pada jalur satu arah.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192660.mp3	mikrofon itu rusak	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192661.mp3	Pak guru menyerahkan salinan koran kepada muridnya.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192663.mp3	Dia suka bermain tenis.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192664.mp3	Bob terkenal di sekolah.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192671.mp3	Trafo tersebut rusak dikarenakan meledak.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192672.mp3	Pengetahuan tentang komputer adalah dasar daripada segala ilmu pengetahuan.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192673.mp3	Dikatakan bahwa dia seorang jutawan.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192674.mp3	Saya membantu anak kecil yang tersesat di mal.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192685.mp3	Saya sudah kehabisan kata-kata.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192686.mp3	Tom merindukan keluarganya.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192688.mp3	Dia masih bergantung secara finansial kepada orang tuanya.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192689.mp3	Tahu sebelum terjadi.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192690.mp3	Dia memaksanya untuk duduk.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192691.mp3	Semua orang tertarik pada cerita tersebut.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192693.mp3	Saya tidak malu.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192702.mp3	Tanggal sepuluh Oktober hari ulang tahun kakak laki-laki saya.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192707.mp3	Perekam itu saya beli di toko ini.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192708.mp3	Ini sangat menyedihkan.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192709.mp3	Mengapa burung ini disebut robin redbreast?	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192720.mp3	Mungkin dia lupa hari ulang tahunku.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192721.mp3	Mari kita selesaikan pekerjaan kita.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192723.mp3	Karena sibuk, saya tidak bisa makan siang.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192724.mp3	Semua bajunya dibuat oleh dia sendiri.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192735.mp3	Besok saya bermain dengan teman karena ada waktu luang.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192736.mp3	Maukah anda memeriksa olinya?	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192737.mp3	Bapak Lee menulis surat dalam bahasa Jepang.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192738.mp3	Pukul sepuluh lewat lima puluh satu menit.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192739.mp3	Saya lebih suka musim gugur daripada musim semi.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192748.mp3	Mengerti? Kamu harus belajar bahasa asing.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192762.mp3	Apakah Anda sudah diberitahu kapan harus datang?	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192764.mp3	Dia dulu hidup dengan sederhana.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192770.mp3	Aku sudah selesai membaca buku ini.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192773.mp3	Saya pergi ke sekolah dengan bus.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192774.mp3	Entahlah, saya tidak mengerti.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192787.mp3	Kecelakaan itu mengakibatkan kemacetan.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192788.mp3	Menjadi tunangan bukanlah menjadi suami.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192789.mp3	Aku benar-benar berterima kasih.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192810.mp3	Saya tidak paham dengan perkataanmu.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192812.mp3	Silakan taruh jasmu di bawah.	2	1	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192815.mp3	Tom menemui pacarnya di kafe siang ini.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192816.mp3	Bulan depan umur saya enam belas tahun.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192825.mp3	Apakah kamu pernah dengar lagu itu dinyanyikan dalam Bahasa Perancis?	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192829.mp3	Saya harus mengerjakan pekerjaan ini selambat-lambatnya tanggal sepuluh.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192830.mp3	Dia mengalami sedikit kemajuan dalam Bahasa Inggris.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192834.mp3	Matematika ditulis untuk matematikawan.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192837.mp3	Tidak ada jalan yang mudah untuk belajar.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192841.mp3	Saya melakukannya setiap Minggu pagi.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192842.mp3	Saya mau mengecek kebenaran cerita itu.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192846.mp3	Dia suka mendengarkan musik.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192855.mp3	Dia telah berjanji akan memberi tahu kita.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192857.mp3	Susah sekali memuaskan semua pihak.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192866.mp3	Saya menyarankan agar dia pergi sendirian.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192867.mp3	Ada tujuh potong keik.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192868.mp3	Tom memohon kepada Mary untuk tidak pergi.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192875.mp3	Ibu saya lahir pada tanggal dua puluh sembilan November.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192876.mp3	Itu bukan milikku.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192877.mp3	Biarkan rasa yang memilih.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192885.mp3	Saya supir Tom.	2	1	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192886.mp3	Tahun lalu tahun yang baik.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192888.mp3	Mau makan sesuatu?	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192889.mp3	Setelah masuk kamar, saya menutup pintu.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192895.mp3	Apakah kamu pernah menonton film ini?	2	1	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192896.mp3	Tas itu milik siapa.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192897.mp3	Rambut anak itu hitam.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192898.mp3	Beberapa hari lalu kami menerima telepon dari pria yang istrinya akan melahirkan.	2	0	twenties	male		id	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192899.mp3	Karena kemarin seharian belajar, hari ini saya bermain.	2	0	twenties	male		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956105.mp3	Dia delapan tahun.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956109.mp3	Kalau teh, bagaimana.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956111.mp3	Kami akan mengadakan pesta pada hari ulang tahun Pak Yamada.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956113.mp3	Sepertinya ayahnya sedang masuk rumah sakit.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956117.mp3	Saya ingin menginap semalam.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956118.mp3	Perubahan iklim global mungkin jadi penyebab punahnya dinosaurus.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956119.mp3	Saya bekerja di sini. Saya bukanlah seorang tamu.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956127.mp3	Saya tidak tahu kenapa kamu tidak menyukainya.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956129.mp3	Mereka mengajukan kasus itu ke pengadilan.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956215.mp3	Bukankah dulu kamu adalah seorang guru?	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956216.mp3	Pada malam hari, semuanya terlihat berbeda.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956217.mp3	Dia tidak bermaksud menyakiti perasaanmu.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956218.mp3	Aku akan membuat kue untuk ulang tahun Marry.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956228.mp3	Bagaimana pergi ke lantai tiga.	2	0	twenties	female		id	
ab461a8efcbe52019d88c90e4c6affdda7cfa959997edb46947b395abde05237f81c86651867681730b0772b667104fc3d3e9314057ca805940b9876aa218191	common_voice_id_20956229.mp3	Karena akan masuk ke kamar mandi, saya membuka pakaian.	2	0	twenties	female		id	
